Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-ISC|-MC),P(C|B^ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|B^ISC),0.5938,P(CT|-SH),(0.7·x + 0.06)/(0.7·x + 0.06),(0.7·x + -0.12)/(0.7·x + -0.12),(-0.34·xy + -0.59·x + 0.07.y + 0.18) / (-0.34·xy + -0.59·x + 0.07·y + 0.18)
P(-ISC|-MC),P(C|B^ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(MC|-SH),(0.7·x + 0.09)/(0.7·x + 0.09),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.63·xy + -0.26·x + 0.16.y + -0.09) / (-0.63·xy + -0.26·x + 0.16·y + -0.09)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(B|-SH),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.68·xy + 0.06·x + 0.17.y + -0.1) / (-0.68·xy + 0.06·x + 0.17·y + -0.1)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(CT|-SH),(0.67·x + -0.22)/(0.67·x + -0.22),(-0.66·x + -0.24)/(-0.66·x + -0.24),(0.33·xy + 0.58·x + 0.03.y + 0.23) / (0.33·xy + 0.58·x + 0.03·y + 0.23)
P(-ISC|-MC),P(-C|B^ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(MC|-SH),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.37·xy + 0.56·x + -0.15.y + -0.18) / (-0.37·xy + 0.56·x + -0.15·y + -0.18)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(B|-SH),(0.71·x + 0.05)/(0.71·x + 0.05),(-0.69·x + -0.16)/(-0.69·x + -0.16),(-0.69·xy + 0.02·x + -0.07.y + 0.14) / (-0.69·xy + 0.02·x + -0.07·y + 0.14)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(CT|-SH),(0.67·x + -0.24)/(0.67·x + -0.24),(0.7·x + -0.12)/(0.7·x + -0.12),(0.17·xy + -0.68·x + -0.1.y + 0.02) / (0.17·xy + -0.68·x + -0.1·y + 0.02)
P(-ISC|-MC),P(C|B^-ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(MC|-SH),(-0.66·x + -0.27)/(-0.66·x + -0.27),(0.7·x + 0.09)/(0.7·x + 0.09),(0.05·xy + -0.03·x + -0.7.y + -0.04) / (0.05·xy + -0.03·x + -0.7·y + -0.04)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(B|-SH),(0.7·x + -0.06)/(0.7·x + -0.06),(-0.66·x + -0.27)/(-0.66·x + -0.27),(0.23·xy + -0.06·x + 0.66.y + -0.0) / (0.23·xy + -0.06·x + 0.66·y + -0.0)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(CT|-SH),(-0.33·x + -0.62)/(-0.33·x + -0.62),(-0.34·x + 0.62)/(-0.34·x + 0.62),(-0.47·xy + 0.51·x + -0.09.y + 0.05) / (-0.47·xy + 0.51·x + -0.09·y + 0.05)
P(-ISC|-MC),P(-C|B^-ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(MC|-SH),(0.71·x + 0.02)/(0.71·x + 0.02),(0.68·x + 0.19)/(0.68·x + 0.19),(-0.39·xy + -0.59·x + 0.06.y + -0.04) / (-0.39·xy + -0.59·x + 0.06·y + -0.04)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(B|-SH),(0.7·x + -0.09)/(0.7·x + -0.09),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.64·xy + -0.12·x + -0.19.y + -0.2) / (0.64·xy + -0.12·x + -0.19·y + -0.2)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(CT|-SH),(-0.33·x + -0.62)/(-0.33·x + -0.62),(0.67·x + -0.23)/(0.67·x + -0.23),(0.36·xy + 0.6·x + 0.01.y + 0.06) / (0.36·xy + 0.6·x + 0.01·y + 0.06)
P(-ISC|-MC),P(C|-B^ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(MC|-SH),(0.67·x + -0.22)/(0.67·x + -0.22),(-0.71·x + -0.02)/(-0.71·x + -0.02),(-0.3·xy + 0.59·x + -0.25.y + -0.03) / (-0.3·xy + 0.59·x + -0.25·y + -0.03)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(B|-SH),(0.71·x + 0.01)/(0.71·x + 0.01),(-0.71·x + 0.05)/(-0.71·x + 0.05),(-0.1·xy + 0.69·x + -0.09.y + -0.0) / (-0.1·xy + 0.69·x + -0.09·y + -0.0)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(CT|-SH),(0.71·x + 0.01)/(0.71·x + 0.01),(0.71·x + 0.01)/(0.71·x + 0.01),(0.19·xy + -0.67·x + 0.02.y + -0.11) / (0.19·xy + -0.67·x + 0.02·y + -0.11)
P(-ISC|-MC),P(-C|-B^ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(MC|-SH),(0.7·x + -0.1)/(0.7·x + -0.1),(0.69·x + -0.14)/(0.69·x + -0.14),(0.58·xy + -0.19·x + 0.35.y + 0.08) / (0.58·xy + -0.19·x + 0.35·y + 0.08)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(B|-SH),(0.7·x + 0.09)/(0.7·x + 0.09),(0.7·x + -0.1)/(0.7·x + -0.1),(-0.64·xy + 0.01·x + 0.29.y + 0.08) / (-0.64·xy + 0.01·x + 0.29·y + 0.08)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(CT|-SH),(-0.69·x + -0.15)/(-0.69·x + -0.15),(0.7·x + -0.1)/(0.7·x + -0.1),(0.68·xy + -0.14·x + 0.13.y + 0.05) / (0.68·xy + -0.14·x + 0.13·y + 0.05)
P(-ISC|-MC),P(C|-B^-ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(MC|-SH),(0.7·x + 0.06)/(0.7·x + 0.06),(0.71·x + -0.02)/(0.71·x + -0.02),(0.57·xy + -0.38·x + 0.15.y + 0.12) / (0.57·xy + -0.38·x + 0.15·y + 0.12)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(-MC|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(B|-SH),(-0.69·x + -0.15)/(-0.69·x + -0.15),(-0.33·x + -0.62)/(-0.33·x + -0.62),(0.49·xy + 0.23·x + 0.45.y + -0.05) / (0.49·xy + 0.23·x + 0.45·y + -0.05)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(-B|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(CT|-SH),(0.67·x + -0.24)/(0.67·x + -0.24),(0.7·x + -0.06)/(0.7·x + -0.06),(0.53·xy + -0.45·x + 0.14.y + 0.01) / (0.53·xy + -0.45·x + 0.14·y + 0.01)
P(-ISC|-MC),P(-C|-B^-ISC),0.5938,P(-CT|-SH),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
