Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(-B|-MC),P(CT|B),1.445,P(-SH|C),(-0.63·x + -0.23)/(-0.7·x + -0.26),(0.65·x + 0.16)/(0.72·x + 0.17),(0.33·xy + -0.15·x + -0.5.y + -0.25) / (0.37·xy + -0.17·x + -0.56·y + -0.28)
P(-B|-MC),P(-CT|B),1.445,P(MC|C),(-0.0·x + -0.16)/(0.61·x + -0.77),(0.32·x + -0.49)/(0.44·x + -0.68),(0.2·xy + 0.44·x + 0.02.y + 0.08) / (0.23·xy + 0.65·x + 0.18·y + 0.5)
P(-B|-MC),P(-CT|B),1.445,P(-MC|C),(0.47·x + -0.47)/(0.47·x + -0.59),(0.31·x + -0.41)/(0.52·x + -0.68),(0.07·xy + 0.01·x + -0.42.y + 0.2) / (-0.76·xy + 0.37·x + -0.21·y + 0.14)
P(-B|-MC),P(-CT|B),1.445,P(ISC|C),(-0.25·x + 0.39)/(-0.55·x + 0.7),(0.19·x + 0.51)/(0.3·x + 0.79),(-0.56·xy + 0.3·x + -0.19.y + 0.1) / (-0.46·xy + 0.25·x + -0.46·y + 0.25)
P(-B|-MC),P(-CT|B),1.445,P(-ISC|C),(-0.3·x + 0.31)/(-0.56·x + 0.71),(0.13·x + -0.16)/(0.61·x + -0.76),(-0.13·xy + 0.04·x + 0.34.y + -0.12) / (0.77·xy + -0.28·x + 0.4·y + -0.16)
P(-B|-MC),P(-CT|B),1.445,P(SH|C),(-0.1·x + -0.0)/(-0.99·x + -0.04),(0.08·x + -0.06)/(0.8·x + -0.6),(0.01·xy + 0.02·x + -0.09.y + -0.02) / (0.15·xy + 0.16·x + -0.94·y + -0.23)
P(-B|-MC),P(-CT|B),1.445,P(-SH|C),(-0.48·x + -0.47)/(-0.53·x + -0.52),(0.14·x + -0.65)/(0.15·x + -0.73),(-0.39·xy + -0.42·x + -0.13.y + 0.32) / (-0.43·xy + -0.47·x + -0.15·y + 0.36)
P(-B|-MC),P(CT|-B),1.445,P(MC|C),(-0.0·x + -0.16)/(0.61·x + -0.77),(0.06·x + -0.26)/(0.22·x + -0.94),(0.63·xy + -0.32·x + 0.01.y + -0.01) / (0.49·xy + -0.25·x + 0.39·y + -0.2)
P(-B|-MC),P(CT|-B),1.445,P(-MC|C),(0.47·x + -0.47)/(0.47·x + -0.59),(0.6·x + -0.13)/(0.77·x + -0.17),(-0.13·xy + -0.45·x + 0.13.y + 0.45) / (-0.13·xy + -0.45·x + 0.16·y + 0.57)
P(-B|-MC),P(CT|-B),1.445,P(ISC|C),(-0.25·x + 0.39)/(-0.55·x + 0.7),(0.3·x + -0.39)/(0.54·x + -0.68),(-0.58·xy + 0.22·x + -0.19.y + 0.08) / (-0.49·xy + 0.2·x + -0.5·y + 0.19)
P(-B|-MC),P(CT|-B),1.445,P(-ISC|C),(0.3·x + -0.31)/(0.56·x + -0.71),(-0.28·x + 0.19)/(-0.77·x + 0.54),(-0.0·xy + -0.0·x + -0.22.y + 0.16) / (-0.65·xy + 0.48·x + -0.42·y + 0.31)
P(-B|-MC),P(CT|-B),1.445,P(SH|C),(0.01·x + -0.1)/(0.13·x + -0.99),(-0.09·x + -0.05)/(-0.87·x + -0.49),(-0.09·xy + 0.03·x + 0.02.y + 0.0) / (-0.93·xy + 0.26·x + 0.23·y + 0.01)
P(-B|-MC),P(CT|-B),1.445,P(-SH|C),(0.67·x + 0.02)/(0.74·x + 0.03),(0.25·x + -0.62)/(0.28·x + -0.69),(-0.21·xy + 0.04·x + 0.2.y + 0.6) / (-0.23·xy + 0.04·x + 0.22·y + 0.67)
P(-B|-MC),P(-CT|-B),1.445,P(MC|C),(-0.0·x + -0.16)/(0.61·x + -0.77),(0.38·x + -0.45)/(0.52·x + -0.62),(0.51·xy + -0.13·x + 0.04.y + -0.02) / (0.64·xy + -0.18·x + 0.5·y + -0.14)
P(-B|-MC),P(-CT|-B),1.445,P(-MC|C),(-0.47·x + 0.47)/(-0.47·x + 0.59),(-0.51·x + -0.29)/(-0.71·x + -0.39),(-0.16·xy + 0.13·x + 0.36.y + -0.27) / (0.69·xy + -0.5·x + 0.13·y + -0.08)
P(-B|-MC),P(-CT|-B),1.445,P(ISC|C),(-0.25·x + 0.39)/(-0.55·x + 0.7),(0.54·x + 0.31)/(0.68·x + 0.39),(-0.51·xy + -0.35·x + -0.02.y + -0.25) / (-0.12·xy + -0.54·x + -0.27·y + -0.42)
P(-B|-MC),P(-CT|-B),1.445,P(-ISC|C),(0.3·x + -0.31)/(0.56·x + -0.71),(-0.2·x + -0.27)/(-0.56·x + -0.76),(0.05·xy + 0.0·x + 0.25.y + -0.13) / (0.7·xy + -0.38·x + 0.47·y + -0.24)
P(-B|-MC),P(-CT|-B),1.445,P(SH|C),(0.09·x + -0.04)/(0.91·x + -0.4),(0.1·x + 0.0)/(0.99·x + 0.01),(-0.06·xy + 0.02·x + 0.01.y + 0.07) / (-0.63·xy + 0.19·x + 0.14·y + 0.74)
P(-B|-MC),P(-CT|-B),1.445,P(-SH|C),(0.03·x + -0.67)/(0.04·x + -0.74),(0.67·x + 0.04)/(0.74·x + 0.04),(-0.11·xy + -0.09·x + 0.63.y + 0.17) / (-0.12·xy + -0.1·x + 0.7·y + 0.19)
P(ISC|-MC),P(MC),0.757,P(B|C),(0.7·x + 0.12)/(0.7·x + 0.12),(-0.66·x + 0.24)/(-0.66·x + 0.24),(0.49·xy + -0.49·x + -0.01.y + 0.14) / (0.49·xy + -0.49·x + -0.01·y + 0.14)
P(ISC|-MC),P(MC),0.757,P(-B|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(MC),0.757,P(SH|C),(-0.08·x + 0.05)/(-0.85·x + 0.52),(0.1·x + -0.02)/(0.97·x + -0.24),(-0.04·xy + -0.03·x + 0.02.y + 0.08) / (-0.4·xy + -0.34·x + 0.21·y + 0.82)
P(ISC|-MC),P(MC),0.757,P(-SH|C),(0.66·x + 0.12)/(0.73·x + 0.13),(-0.49·x + 0.46)/(-0.54·x + 0.51),(0.03·xy + 0.29·x + -0.31.y + 0.52) / (0.04·xy + 0.33·x + -0.34·y + 0.57)
P(ISC|-MC),P(MC),0.757,P(CT|C),(0.71·x + -0.04)/(0.71·x + -0.04),(-0.7·x + 0.08)/(-0.7·x + 0.08),(0.06·xy + 0.65·x + 0.26.y + 0.07) / (0.06·xy + 0.65·x + 0.26·y + 0.07)
P(ISC|-MC),P(MC),0.757,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(-MC),0.757,P(B|C),(-0.7·x + -0.09)/(-0.7·x + -0.09),(0.7·x + 0.09)/(0.7·x + 0.09),(0.59·xy + -0.39·x + -0.03.y + 0.02) / (0.59·xy + -0.39·x + -0.03·y + 0.02)
P(ISC|-MC),P(-MC),0.757,P(-B|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(ISC|-MC),P(-MC),0.757,P(SH|C),(-0.09·x + -0.05)/(-0.88·x + -0.46),(-0.06·x + 0.08)/(-0.59·x + 0.8),(-0.04·xy + 0.09·x + -0.0.y + 0.04) / (-0.35·xy + 0.86·x + -0.02·y + 0.36)
P(ISC|-MC),P(-MC),0.757,P(-SH|C),(0.26·x + 0.62)/(0.29·x + 0.68),(0.03·x + -0.67)/(0.04·x + -0.74),(-0.49·xy + -0.04·x + 0.28.y + -0.37) / (-0.54·xy + -0.04·x + 0.31·y + -0.41)
P(ISC|-MC),P(-MC),0.757,P(CT|C),(0.68·x + -0.19)/(0.68·x + -0.19),(0.71·x + 0.01)/(0.71·x + 0.01),(0.09·xy + 0.61·x + -0.32.y + 0.13) / (0.09·xy + 0.61·x + -0.32·y + 0.13)
P(ISC|-MC),P(-MC),0.757,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(MC),0.757,P(B|C),(0.51·x + 0.49)/(0.51·x + 0.49),(0.68·x + 0.19)/(0.68·x + 0.19),(-0.44·xy + 0.54·x + -0.09.y + 0.04) / (-0.44·xy + 0.54·x + -0.09·y + 0.04)
P(-ISC|-MC),P(MC),0.757,P(-B|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(MC),0.757,P(SH|C),(-0.1·x + -0.0)/(-0.99·x + -0.01),(0.09·x + 0.05)/(0.85·x + 0.51),(0.03·xy + -0.02·x + 0.05.y + -0.08) / (0.31·xy + -0.16·x + 0.52·y + -0.78)
P(-ISC|-MC),P(MC),0.757,P(-SH|C),(0.14·x + -0.65)/(0.15·x + -0.73),(-0.65·x + 0.14)/(-0.73·x + 0.16),(-0.28·xy + 0.07·x + -0.48.y + -0.37) / (-0.31·xy + 0.07·x + -0.53·y + -0.41)
P(-ISC|-MC),P(MC),0.757,P(CT|C),(0.71·x + 0.01)/(0.71·x + 0.01),(0.16·x + 0.69)/(0.16·x + 0.69),(0.39·xy + 0.58·x + -0.04.y + -0.1) / (0.39·xy + 0.58·x + -0.04·y + -0.1)
P(-ISC|-MC),P(MC),0.757,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-MC),0.757,P(B|C),(0.7·x + 0.06)/(0.7·x + 0.06),(0.71·x + 0.02)/(0.71·x + 0.02),(-0.63·xy + -0.19·x + 0.24.y + 0.06) / (-0.63·xy + -0.19·x + 0.24·y + 0.06)
P(-ISC|-MC),P(-MC),0.757,P(-B|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
P(-ISC|-MC),P(-MC),0.757,P(SH|C),(-0.03·x + -0.1)/(-0.28·x + -0.96),(0.08·x + -0.06)/(0.8·x + -0.6),(-0.01·xy + 0.0·x + -0.03.y + -0.09) / (-0.11·xy + 0.05·x + -0.29·y + -0.94)
P(-ISC|-MC),P(-MC),0.757,P(-SH|C),(0.08·x + 0.66)/(0.08·x + 0.74),(-0.05·x + 0.67)/(-0.05·x + 0.74),(0.51·xy + 0.42·x + 0.1.y + -0.04) / (0.57·xy + 0.47·x + 0.11·y + -0.05)
P(-ISC|-MC),P(-MC),0.757,P(CT|C),(-0.69·x + -0.15)/(-0.69·x + -0.15),(-0.33·x + -0.62)/(-0.33·x + -0.62),(0.01·xy + -0.67·x + -0.16.y + 0.17) / (0.01·xy + -0.67·x + -0.16·y + 0.17)
P(-ISC|-MC),P(-MC),0.757,P(-CT|C),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·x + 0.0)/(0.0·x + 1.0),(0.0·xy + 0.0·x + 0.0.y + 0.0) / (0.0·xy + 0.0·x + 0.0·y + 1.0)
