Param1,Param2,Sensitivity value,Target,Sens Function 1,Sens Function 2,Two-way Sens Function
P(B|MC),P(-MC),0.6866,P(ISC|CT),(-0.21·x + 0.29)/(-0.28·x + 0.89),(0.4·x + -0.04)/(0.91·x + 0.12),(-0.27·xy + -0.12·x + 0.19.y + 0.09) / (-0.39·xy + -0.64·x + 0.25·y + 0.5)
P(B|MC),P(-MC),0.6866,P(-ISC|CT),(0.08·x + -0.54)/(0.27·x + -0.79),(0.53·x + -0.28)/(0.72·x + -0.36),(0.24·xy + 0.07·x + 0.31.y + 0.28) / (0.43·xy + -0.03·x + 0.68·y + 0.34)
P(B|MC),P(-MC),0.6866,P(C|CT),(0.48·x + -0.46)/(0.54·x + -0.51),(0.67·x + 0.04)/(0.74·x + 0.04),(0.46·xy + -0.17·x + -0.37.y + -0.27) / (0.51·xy + -0.18·x + -0.41·y + -0.3)
P(B|MC),P(-MC),0.6866,P(-C|CT),(0.09·x + -0.05)/(0.85·x + -0.52),(-0.04·x + -0.09)/(-0.38·x + -0.92),(-0.03·xy + -0.03·x + 0.07.y + 0.06) / (-0.26·xy + -0.29·x + 0.71·y + 0.58)
P(B|MC),P(-MC),0.6866,P(SH|CT),(0.62·x + 0.09)/(0.77·x + 0.11),(0.62·x + 0.01)/(0.78·x + 0.01),(0.06·xy + -0.61·x + 0.08.y + 0.09) / (0.08·xy + -0.76·x + 0.1·y + 0.11)
P(B|MC),P(-MC),0.6866,P(-SH|CT),(0.18·x + -0.08)/(0.9·x + -0.39),(-0.19·x + -0.04)/(-0.96·x + -0.18),(-0.09·xy + -0.08·x + -0.04.y + 0.15) / (-0.47·xy + -0.41·x + -0.21·y + 0.73)
P(-B|MC),P(MC),0.6866,P(ISC|CT),(-0.38·x + -0.08)/(-0.83·x + -0.4),(0.16·x + -0.04)/(0.96·x + -0.22),(0.16·xy + -0.26·x + 0.17.y + -0.09) / (-0.12·xy + -0.44·x + 0.71·y + -0.37)
P(-B|MC),P(MC),0.6866,P(-ISC|CT),(0.38·x + 0.41)/(0.7·x + 0.45),(-0.67·x + -0.12)/(-0.68·x + -0.27),(0.06·xy + -0.23·x + 0.49.y + -0.24) / (0.03·xy + -0.23·x + 0.68·y + -0.36)
P(-B|MC),P(MC),0.6866,P(C|CT),(0.47·x + -0.48)/(0.52·x + -0.53),(0.49·x + -0.45)/(0.55·x + -0.5),(0.47·xy + -0.21·x + 0.3.y + 0.31) / (0.52·xy + -0.23·x + 0.33·y + 0.35)
P(-B|MC),P(MC),0.6866,P(-C|CT),(0.08·x + -0.05)/(0.85·x + -0.52),(-0.05·x + -0.09)/(-0.51·x + -0.85),(-0.09·xy + 0.01·x + 0.01.y + 0.03) / (-0.93·xy + 0.15·x + 0.11·y + 0.31)
P(-B|MC),P(MC),0.6866,P(SH|CT),(0.11·x + -0.61)/(0.14·x + -0.77),(-0.19·x + 0.59)/(-0.24·x + 0.74),(0.37·xy + 0.0·x + 0.37.y + -0.34) / (0.47·xy + 0.0·x + 0.46·y + -0.43)
P(-B|MC),P(MC),0.6866,P(-SH|CT),(-0.2·x + 0.01)/(-0.98·x + 0.04),(-0.18·x + 0.08)/(-0.9·x + 0.39),(-0.09·xy + -0.15·x + 0.06.y + 0.08) / (-0.43·xy + -0.74·x + 0.28·y + 0.4)
P(-B|MC),P(-MC),0.6866,P(ISC|CT),(0.37·x + 0.04)/(0.92·x + 0.12),(0.4·x + -0.04)/(0.91·x + 0.12),(0.11·xy + 0.05·x + 0.38.y + -0.04) / (0.19·xy + 0.07·x + 0.89·y + 0.07)
P(-B|MC),P(-MC),0.6866,P(-ISC|CT),(-0.38·x + -0.41)/(-0.7·x + -0.45),(0.53·x + -0.28)/(0.72·x + -0.36),(-0.06·xy + 0.3·x + 0.17.y + 0.45) / (0.17·xy + 0.5·x + 0.43·y + 0.46)
P(-B|MC),P(-MC),0.6866,P(C|CT),(-0.39·x + 0.54)/(-0.44·x + 0.6),(0.67·x + 0.02)/(0.74·x + 0.03),(-0.02·xy + 0.02·x + 0.37.y + 0.56) / (-0.03·xy + 0.03·x + 0.41·y + 0.62)
P(-B|MC),P(-MC),0.6866,P(-C|CT),(-0.03·x + 0.1)/(-0.26·x + 0.96),(0.07·x + 0.07)/(0.72·x + 0.69),(0.08·xy + 0.04·x + -0.04.y + -0.02) / (0.82·xy + 0.38·x + -0.35·y + -0.23)
P(-B|MC),P(-MC),0.6866,P(SH|CT),(-0.62·x + -0.01)/(-0.78·x + -0.01),(0.54·x + -0.32)/(0.67·x + -0.4),(0.05·xy + 0.19·x + -0.1.y + 0.58) / (0.06·xy + 0.24·x + -0.12·y + 0.73)
P(-B|MC),P(-MC),0.6866,P(-SH|CT),(0.14·x + -0.14)/(0.69·x + -0.7),(-0.12·x + 0.15)/(-0.61·x + 0.77),(-0.02·xy + -0.02·x + 0.16.y + -0.11) / (-0.08·xy + -0.08·x + 0.81·y + -0.54)
P(B|-MC),P(MC),1.301,P(ISC|CT),(-0.06·x + 0.1)/(-0.66·x + 0.74),(-0.27·x + 0.28)/(-0.6·x + 0.7),(-0.08·xy + 0.22·x + 0.19.y + -0.27) / (0.54·xy + 0.42·x + -0.04·y + -0.61)
P(B|-MC),P(MC),1.301,P(-ISC|CT),(-0.24·x + 0.6)/(-0.16·x + 0.75),(-0.31·x + 0.39)/(-0.56·x + 0.66),(0.47·xy + 0.21·x + -0.09.y + -0.29) / (0.33·xy + 0.47·x + 0.13·y + -0.54)
P(B|-MC),P(MC),1.301,P(C|CT),(-0.66·x + 0.08)/(-0.74·x + 0.08),(-0.65·x + 0.15)/(-0.72·x + 0.17),(-0.16·xy + 0.52·x + 0.38.y + 0.1) / (-0.18·xy + 0.57·x + 0.43·y + 0.11)
P(B|-MC),P(MC),1.301,P(-C|CT),(0.09·x + 0.05)/(0.88·x + 0.46),(-0.01·x + 0.1)/(-0.11·x + 0.99),(0.05·xy + 0.01·x + 0.07.y + 0.05) / (0.51·xy + 0.11·x + 0.7·y + 0.47)
P(B|-MC),P(MC),1.301,P(SH|CT),(0.32·x + -0.53)/(0.41·x + -0.67),(-0.57·x + 0.25)/(-0.72·x + 0.31),(0.22·xy + 0.02·x + 0.2.y + -0.55) / (0.28·xy + 0.02·x + 0.24·y + -0.69)
P(B|-MC),P(MC),1.301,P(-SH|CT),(-0.01·x + -0.2)/(-0.04·x + -0.98),(0.16·x + 0.11)/(0.81·x + 0.55),(-0.17·xy + -0.06·x + 0.08.y + -0.0) / (-0.83·xy + -0.29·x + 0.42·y + -0.02)
P(B|-MC),P(-MC),1.301,P(ISC|CT),(-0.06·x + 0.1)/(-0.66·x + 0.74),(-0.35·x + 0.06)/(-0.93·x + 0.1),(-0.14·xy + -0.07·x + -0.03.y + -0.25) / (0.14·xy + -0.52·x + 0.04·y + -0.79)
P(B|-MC),P(-MC),1.301,P(-ISC|CT),(0.03·x + -0.53)/(-0.0·x + -0.85),(-0.18·x + 0.58)/(-0.07·x + 0.79),(0.11·xy + -0.47·x + 0.16.y + 0.35) / (-0.07·xy + -0.51·x + 0.47·y + 0.36)
P(B|-MC),P(-MC),1.301,P(C|CT),(0.62·x + -0.26)/(0.68·x + -0.29),(-0.35·x + 0.57)/(-0.39·x + 0.63),(0.59·xy + 0.1·x + -0.19.y + -0.23) / (0.66·xy + 0.11·x + -0.21·y + -0.26)
P(B|-MC),P(-MC),1.301,P(-C|CT),(-0.08·x + 0.05)/(-0.85·x + 0.52),(0.07·x + 0.07)/(0.72·x + 0.69),(0.04·xy + 0.0·x + -0.08.y + -0.05) / (0.37·xy + 0.05·x + -0.76·y + -0.53)
P(B|-MC),P(-MC),1.301,P(SH|CT),(0.43·x + 0.45)/(0.54·x + 0.56),(0.03·x + 0.62)/(0.04·x + 0.78),(-0.11·xy + 0.6·x + 0.09.y + -0.11) / (-0.14·xy + 0.75·x + 0.11·y + -0.13)
P(B|-MC),P(-MC),1.301,P(-SH|CT),(0.16·x + 0.11)/(0.81·x + 0.55),(-0.2·x + 0.01)/(-0.98·x + 0.04),(0.01·xy + 0.1·x + -0.02.y + -0.17) / (0.06·xy + 0.5·x + -0.1·y + -0.83)
P(-B|-MC),P(MC),1.301,P(ISC|CT),(-0.24·x + 0.25)/(-0.59·x + 0.73),(-0.27·x + 0.29)/(-0.55·x + 0.73),(0.42·xy + -0.17·x + -0.32.y + -0.07) / (-0.6·xy + -0.08·x + -0.49·y + -0.25)
P(-B|-MC),P(MC),1.301,P(-ISC|CT),(-0.39·x + -0.36)/(-0.59·x + -0.61),(-0.32·x + 0.39)/(-0.57·x + 0.65),(-0.03·xy + -0.36·x + 0.4.y + -0.04) / (0.02·xy + -0.59·x + 0.59·y + -0.04)
P(-B|-MC),P(MC),1.301,P(C|CT),(0.67·x + 0.04)/(0.74·x + 0.04),(-0.66·x + 0.12)/(-0.73·x + 0.13),(-0.45·xy + 0.23·x + -0.34.y + -0.28) / (-0.5·xy + 0.25·x + -0.38·y + -0.32)
P(-B|-MC),P(MC),1.301,P(-C|CT),(0.09·x + -0.05)/(0.86·x + -0.51),(-0.01·x + 0.1)/(-0.11·x + 0.99),(-0.06·xy + -0.01·x + 0.06.y + -0.05) / (-0.56·xy + -0.06·x + 0.62·y + -0.54)
P(-B|-MC),P(MC),1.301,P(SH|CT),(0.52·x + -0.34)/(0.65·x + -0.43),(0.42·x + 0.47)/(0.52·x + 0.58),(0.39·xy + 0.15·x + 0.27.y + 0.37) / (0.49·xy + 0.18·x + 0.34·y + 0.47)
P(-B|-MC),P(MC),1.301,P(-SH|CT),(-0.2·x + 0.01)/(-0.98·x + 0.04),(-0.1·x + -0.17)/(-0.52·x + -0.83),(0.05·xy + 0.06·x + -0.16.y + 0.09) / (0.24·xy + 0.32·x + -0.79·y + 0.43)
P(-B|-MC),P(-MC),1.301,P(ISC|CT),(-0.04·x + -0.14)/(-0.89·x + -0.44),(-0.09·x + -0.25)/(0.16·x + -0.95),(0.16·xy + 0.04·x + 0.06.y + 0.26) / (0.03·xy + 0.54·x + -0.02·y + 0.78)
P(-B|-MC),P(-MC),1.301,P(-ISC|CT),(-0.48·x + -0.34)/(-0.56·x + -0.59),(0.32·x + -0.57)/(0.25·x + -0.71),(0.11·xy + 0.18·x + 0.33.y + -0.46) / (0.32·xy + 0.18·x + 0.36·y + -0.61)
P(-B|-MC),P(-MC),1.301,P(C|CT),(-0.39·x + 0.54)/(-0.44·x + 0.6),(0.4·x + -0.53)/(0.45·x + -0.59),(-0.2·xy + -0.38·x + -0.47.y + 0.22) / (-0.22·xy + -0.42·x + -0.52·y + 0.24)
P(-B|-MC),P(-MC),1.301,P(-C|CT),(0.1·x + 0.0)/(0.99·x + 0.04),(-0.06·x + 0.08)/(-0.59·x + 0.8),(-0.01·xy + 0.02·x + 0.07.y + 0.07) / (-0.09·xy + 0.17·x + 0.73·y + 0.65)
P(-B|-MC),P(-MC),1.301,P(SH|CT),(0.09·x + 0.62)/(0.11·x + 0.77),(0.31·x + -0.54)/(0.39·x + -0.68),(-0.05·xy + 0.3·x + -0.05.y + -0.54) / (-0.07·xy + 0.38·x + -0.06·y + -0.68)
P(-B|-MC),P(-MC),1.301,P(-SH|CT),(-0.12·x + 0.15)/(-0.61·x + 0.77),(0.14·x + -0.14)/(0.69·x + -0.7),(-0.16·xy + -0.1·x + 0.01.y + -0.03) / (-0.82·xy + -0.52·x + 0.04·y + -0.14)
P(B|-MC),P(ISC|MC),0.7806,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.01·x + -0.0)/(0.99·x + -0.15),(-0.13·xy + 0.14·x + 0.09.y + -0.12) / (0.0·xy + 0.01·x + -0.14·y + -0.96)
P(B|-MC),P(ISC|MC),0.7806,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(0.67·x + -0.21)/(0.68·x + -0.22),(0.02·xy + 0.03·x + 0.33.y + 0.58) / (-0.02·xy + -0.04·x + 0.37·y + 0.64)
P(B|-MC),P(ISC|MC),0.7806,P(C|CT),(-0.65·x + -0.16)/(-0.72·x + -0.17),(0.65·x + 0.16)/(0.72·x + 0.17),(-0.06·xy + 0.19·x + 0.41.y + 0.49) / (-0.07·xy + 0.21·x + 0.45·y + 0.55)
P(B|-MC),P(ISC|MC),0.7806,P(-C|CT),(-0.05·x + -0.09)/(-0.51·x + -0.85),(0.01·x + 0.1)/(0.07·x + 0.99),(-0.0·xy + 0.03·x + 0.03.y + -0.09) / (-0.01·xy + 0.26·x + 0.26·y + -0.93)
P(B|-MC),P(ISC|MC),0.7806,P(SH|CT),(-0.52·x + -0.35)/(-0.65·x + -0.43),(0.61·x + -0.14)/(0.76·x + -0.17),(-0.09·xy + -0.27·x + -0.53.y + 0.19) / (-0.11·xy + -0.33·x + -0.66·y + 0.24)
P(B|-MC),P(ISC|MC),0.7806,P(-SH|CT),(-0.18·x + 0.09)/(-0.88·x + 0.44),(-0.18·x + 0.08)/(-0.9·x + 0.39),(-0.02·xy + -0.02·x + -0.06.y + -0.18) / (-0.1·xy + -0.11·x + -0.29·y + -0.92)
P(B|-MC),P(-ISC|MC),0.7806,P(MC|CT),(0.1·x + -0.09)/(0.01·x + -0.99),(-0.0·x + -0.03)/(-0.1·x + -0.99),(0.02·xy + -0.15·x + -0.01.y + 0.11) / (-0.01·xy + -0.01·x + 0.49·y + 0.85)
P(B|-MC),P(-ISC|MC),0.7806,P(-MC|CT),(-0.03·x + -0.67)/(0.04·x + -0.74),(-0.7·x + 0.04)/(-0.72·x + 0.04),(-0.0·xy + -0.01·x + -0.29.y + -0.63) / (0.0·xy + 0.01·x + -0.3·y + -0.65)
P(B|-MC),P(-ISC|MC),0.7806,P(C|CT),(0.65·x + 0.16)/(0.72·x + 0.17),(0.2·x + 0.64)/(0.22·x + 0.71),(0.07·xy + -0.28·x + 0.04.y + -0.6) / (0.08·xy + -0.31·x + 0.05·y + -0.67)
P(B|-MC),P(-ISC|MC),0.7806,P(-C|CT),(-0.09·x + -0.05)/(-0.88·x + -0.46),(0.08·x + -0.05)/(0.85·x + -0.52),(0.08·xy + -0.03·x + 0.05.y + -0.01) / (0.82·xy + -0.32·x + 0.46·y + -0.12)
P(B|-MC),P(-ISC|MC),0.7806,P(SH|CT),(0.33·x + 0.53)/(0.41·x + 0.66),(-0.62·x + 0.04)/(-0.78·x + 0.05),(0.21·xy + 0.55·x + -0.15.y + 0.16) / (0.26·xy + 0.68·x + -0.19·y + 0.2)
P(B|-MC),P(-ISC|MC),0.7806,P(-SH|CT),(0.13·x + 0.15)/(0.66·x + 0.73),(0.08·x + 0.18)/(0.39·x + 0.9),(0.04·xy + 0.14·x + 0.05.y + -0.12) / (0.2·xy + 0.7·x + 0.23·y + -0.61)
P(B|-MC),P(ISC|-MC),0.7806,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.03·x + -0.01)/(0.95·x + -0.3),(0.01·xy + -0.14·x + 0.04.y + 0.09) / (-0.0·xy + -0.01·x + 0.34·y + 0.92)
P(B|-MC),P(ISC|-MC),0.7806,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.61·x + 0.28)/(-0.68·x + 0.31),(0.03·xy + 0.03·x + 0.33.y + 0.58) / (-0.03·xy + -0.04·x + 0.36·y + 0.65)
P(B|-MC),P(ISC|-MC),0.7806,P(C|CT),(0.59·x + 0.31)/(0.66·x + 0.34),(0.59·x + 0.31)/(0.66·x + 0.34),(-0.5·xy + 0.19·x + -0.18.y + -0.36) / (-0.56·xy + 0.21·x + -0.2·y + -0.4)
P(B|-MC),P(ISC|-MC),0.7806,P(-C|CT),(0.09·x + -0.03)/(0.94·x + -0.31),(-0.08·x + 0.05)/(-0.85·x + 0.52),(-0.1·xy + 0.01·x + -0.01.y + 0.01) / (-0.98·xy + 0.09·x + -0.11·y + 0.11)
P(B|-MC),P(ISC|-MC),0.7806,P(SH|CT),(0.58·x + 0.24)/(0.72·x + 0.29),(-0.52·x + -0.35)/(-0.65·x + -0.43),(0.4·xy + -0.46·x + 0.12.y + -0.1) / (0.5·xy + -0.57·x + 0.15·y + -0.12)
P(B|-MC),P(ISC|-MC),0.7806,P(-SH|CT),(0.18·x + -0.08)/(0.9·x + -0.39),(0.15·x + 0.12)/(0.76·x + 0.62),(-0.17·xy + 0.05·x + 0.08.y + -0.02) / (-0.86·xy + 0.25·x + 0.38·y + -0.11)
P(B|-MC),P(-ISC|-MC),0.7806,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.08·x + -0.05)/(0.85·x + -0.52),(-0.3·xy + 0.21·x + 0.21.y + -0.17) / (0.0·xy + 0.01·x + -0.27·y + -0.85)
P(B|-MC),P(-ISC|-MC),0.7806,P(-MC|CT),(-0.03·x + -0.67)/(0.04·x + -0.74),(-0.7·x + 0.04)/(-0.72·x + 0.04),(0.12·xy + -0.0·x + 0.14.y + 0.65) / (-0.12·xy + -0.0·x + 0.23·y + 0.69)
P(B|-MC),P(-ISC|-MC),0.7806,P(C|CT),(0.62·x + -0.26)/(0.68·x + -0.29),(-0.43·x + -0.51)/(-0.48·x + -0.57),(-0.13·xy + 0.31·x + -0.39.y + -0.42) / (-0.15·xy + 0.35·x + -0.44·y + -0.47)
P(B|-MC),P(-ISC|-MC),0.7806,P(-C|CT),(0.09·x + -0.03)/(0.94·x + -0.31),(0.03·x + -0.09)/(0.3·x + -0.95),(0.02·xy + 0.0·x + -0.06.y + -0.08) / (0.18·xy + 0.02·x + -0.56·y + -0.8)
P(B|-MC),P(-ISC|-MC),0.7806,P(SH|CT),(0.56·x + -0.27)/(0.7·x + -0.34),(0.09·x + 0.62)/(0.11·x + 0.77),(0.44·xy + -0.23·x + 0.01.y + 0.38) / (0.55·xy + -0.29·x + 0.01·y + 0.48)
P(B|-MC),P(-ISC|-MC),0.7806,P(-SH|CT),(0.18·x + 0.08)/(0.9·x + 0.4),(-0.07·x + -0.18)/(-0.33·x + -0.92),(-0.07·xy + 0.17·x + -0.01.y + -0.07) / (-0.35·xy + 0.84·x + -0.06·y + -0.37)
P(-B|-MC),P(ISC|MC),0.7806,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(0.1·x + -0.01)/(0.99·x + -0.09),(-0.03·xy + -0.03·x + 0.0.y + -0.0) / (-0.38·xy + -0.6·x + -0.38·y + -0.59)
P(-B|-MC),P(ISC|MC),0.7806,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(-0.57·x + -0.42)/(-0.57·x + -0.42),(-0.39·xy + 0.16·x + -0.48.y + 0.2) / (-0.53·xy + 0.22·x + -0.44·y + 0.18)
P(-B|-MC),P(ISC|MC),0.7806,P(C|CT),(0.66·x + -0.1)/(0.73·x + -0.11),(-0.65·x + -0.16)/(-0.72·x + -0.17),(-0.2·xy + -0.24·x + -0.06.y + -0.59) / (-0.22·xy + -0.26·x + -0.07·y + -0.66)
P(-B|-MC),P(ISC|MC),0.7806,P(-C|CT),(-0.1·x + -0.01)/(-0.99·x + -0.05),(0.09·x + -0.03)/(0.94·x + -0.31),(0.02·xy + -0.02·x + -0.01.y + -0.1) / (0.17·xy + -0.15·x + -0.11·y + -0.96)
P(-B|-MC),P(ISC|MC),0.7806,P(SH|CT),(-0.62·x + 0.04)/(-0.78·x + 0.05),(0.6·x + -0.18)/(0.75·x + -0.22),(0.31·xy + 0.27·x + -0.44.y + -0.17) / (0.39·xy + 0.34·x + -0.55·y + -0.21)
P(-B|-MC),P(ISC|MC),0.7806,P(-SH|CT),(0.17·x + -0.1)/(0.84·x + -0.5),(-0.1·x + 0.17)/(-0.51·x + 0.84),(-0.19·xy + 0.02·x + 0.05.y + 0.01) / (-0.95·xy + 0.09·x + 0.24·y + 0.06)
P(-B|-MC),P(-ISC|MC),0.7806,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.01·x + -0.01)/(0.68·x + -0.73),(-0.3·xy + 0.25·x + 0.14.y + -0.09) / (0.2·xy + 0.61·x + 0.2·y + 0.61)
P(-B|-MC),P(-ISC|MC),0.7806,P(-MC|CT),(-0.45·x + -0.51)/(-0.55·x + -0.49),(0.69·x + 0.15)/(0.69·x + 0.16),(-0.1·xy + -0.43·x + -0.1.y + -0.49) / (-0.11·xy + -0.55·x + -0.11·y + -0.48)
P(-B|-MC),P(-ISC|MC),0.7806,P(C|CT),(-0.67·x + 0.02)/(-0.74·x + 0.02),(0.57·x + -0.36)/(0.63·x + -0.4),(-0.05·xy + -0.07·x + 0.22.y + 0.63) / (-0.06·xy + -0.08·x + 0.24·y + 0.7)
P(-B|-MC),P(-ISC|MC),0.7806,P(-C|CT),(-0.05·x + -0.09)/(-0.48·x + -0.87),(0.08·x + 0.06)/(0.78·x + 0.61),(-0.07·xy + -0.04·x + -0.05.y + 0.02) / (-0.69·xy + -0.4·x + -0.54·y + 0.24)
P(-B|-MC),P(-ISC|MC),0.7806,P(SH|CT),(0.62·x + -0.02)/(0.78·x + -0.02),(0.07·x + -0.62)/(0.09·x + -0.78),(0.45·xy + 0.0·x + 0.17.y + -0.4) / (0.56·xy + 0.0·x + 0.21·y + -0.5)
P(-B|-MC),P(-ISC|MC),0.7806,P(-SH|CT),(-0.2·x + -0.0)/(-0.98·x + -0.02),(-0.2·x + -0.01)/(-0.98·x + -0.03),(-0.01·xy + 0.02·x + -0.01.y + 0.19) / (-0.07·xy + 0.08·x + -0.03·y + 0.97)
P(-B|-MC),P(ISC|-MC),0.7806,P(MC|CT),(0.15·x + -0.02)/(0.7·x + 0.7),(0.02·x + 0.0)/(1.0·x + 0.04),(-0.16·xy + 0.11·x + 0.04.y + -0.03) / (-0.57·xy + 0.39·x + -0.57·y + 0.39)
P(-B|-MC),P(ISC|-MC),0.7806,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(0.48·x + -0.46)/(0.54·x + -0.51),(0.16·xy + 0.43·x + 0.31.y + 0.39) / (0.41·xy + 0.38·x + 0.26·y + 0.41)
P(-B|-MC),P(ISC|-MC),0.7806,P(C|CT),(-0.63·x + -0.22)/(-0.7·x + -0.24),(-0.61·x + 0.28)/(-0.68·x + 0.31),(-0.32·xy + 0.19·x + 0.42.y + 0.37) / (-0.36·xy + 0.21·x + 0.46·y + 0.41)
P(-B|-MC),P(ISC|-MC),0.7806,P(-C|CT),(0.08·x + 0.06)/(0.78·x + 0.61),(0.01·x + 0.1)/(0.07·x + 0.99),(-0.06·xy + 0.02·x + 0.01.y + 0.07) / (-0.64·xy + 0.22·x + 0.12·y + 0.72)
P(-B|-MC),P(ISC|-MC),0.7806,P(SH|CT),(0.62·x + 0.01)/(0.78·x + 0.01),(0.58·x + 0.24)/(0.72·x + 0.29),(0.1·xy + 0.27·x + 0.46.y + -0.31) / (0.12·xy + 0.34·x + 0.58·y + -0.39)
P(-B|-MC),P(ISC|-MC),0.7806,P(-SH|CT),(0.2·x + 0.01)/(0.98·x + 0.03),(-0.1·x + 0.17)/(-0.51·x + 0.84),(0.02·xy + 0.04·x + -0.04.y + -0.19) / (0.12·xy + 0.2·x + -0.21·y + -0.93)
P(-B|-MC),P(-ISC|-MC),0.7806,P(MC|CT),(-0.15·x + 0.02)/(-0.7·x + -0.7),(0.01·x + 0.02)/(0.44·x + 0.9),(0.18·xy + -0.09·x + -0.05.y + 0.02) / (0.63·xy + -0.3·x + 0.62·y + -0.29)
P(-B|-MC),P(-ISC|-MC),0.7806,P(-MC|CT),(0.45·x + 0.51)/(0.55·x + 0.49),(-0.46·x + 0.52)/(-0.47·x + 0.54),(-0.38·xy + 0.19·x + -0.46.y + 0.22) / (-0.51·xy + 0.25·x + -0.43·y + 0.21)
P(-B|-MC),P(-ISC|-MC),0.7806,P(C|CT),(0.03·x + -0.67)/(0.04·x + -0.74),(0.53·x + 0.41)/(0.59·x + 0.45),(-0.05·xy + -0.24·x + 0.06.y + 0.62) / (-0.06·xy + -0.27·x + 0.07·y + 0.69)
P(-B|-MC),P(-ISC|-MC),0.7806,P(-C|CT),(-0.1·x + -0.01)/(-0.99·x + -0.05),(0.09·x + -0.04)/(0.91·x + -0.4),(-0.09·xy + 0.02·x + -0.01.y + 0.04) / (-0.89·xy + 0.25·x + -0.09·y + 0.35)
P(-B|-MC),P(-ISC|-MC),0.7806,P(SH|CT),(0.62·x + 0.01)/(0.78·x + 0.01),(0.14·x + 0.61)/(0.17·x + 0.76),(0.39·xy + 0.05·x + 0.08.y + 0.48) / (0.49·xy + 0.07·x + 0.1·y + 0.6)
P(-B|-MC),P(-ISC|-MC),0.7806,P(-SH|CT),(0.2·x + 0.01)/(0.98·x + 0.03),(-0.2·x + -0.01)/(-0.98·x + -0.03),(0.18·xy + 0.01·x + -0.07.y + 0.01) / (0.92·xy + 0.05·x + -0.34·y + 0.05)
P(B|-MC),P(C|B^ISC),1.4422,P(MC|CT),(0.1·x + -0.09)/(0.01·x + -0.99),(0.1·x + -0.01)/(0.99·x + -0.09),(-0.04·xy + -0.11·x + 0.04.y + 0.09) / (-0.0·xy + -0.01·x + 0.2·y + 0.97)
P(B|-MC),P(C|B^ISC),1.4422,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.53·x + -0.45)/(-0.54·x + -0.46),(0.1·xy + -0.04·x + 0.38.y + 0.54) / (-0.11·xy + 0.03·x + 0.53·y + 0.5)
P(B|-MC),P(C|B^ISC),1.4422,P(ISC|CT),(0.56·x + -0.37)/(0.62·x + -0.41),(-0.66·x + 0.08)/(-0.74·x + 0.08),(0.03·xy + -0.11·x + 0.36.y + 0.55) / (0.04·xy + -0.12·x + 0.4·y + 0.61)
P(B|-MC),P(C|B^ISC),1.4422,P(-ISC|CT),(0.1·x + -0.02)/(0.97·x + -0.24),(0.01·x + 0.1)/(0.07·x + 0.99),(0.08·xy + -0.04·x + -0.0.y + -0.03) / (0.83·xy + -0.44·x + -0.04·y + -0.31)
P(B|-MC),P(C|B^ISC),1.4422,P(SH|CT),(0.32·x + -0.53)/(0.41·x + -0.67),(-0.59·x + 0.21)/(-0.73·x + 0.27),(-0.36·xy + 0.07·x + 0.31.y + 0.4) / (-0.46·xy + 0.08·x + 0.39·y + 0.5)
P(B|-MC),P(C|B^ISC),1.4422,P(-SH|CT),(-0.1·x + -0.17)/(-0.52·x + -0.83),(0.2·x + -0.02)/(0.98·x + -0.1),(0.03·xy + -0.15·x + 0.02.y + 0.12) / (0.14·xy + -0.76·x + 0.12·y + 0.59)
P(B|-MC),P(-C|B^ISC),1.4422,P(MC|CT),(-0.1·x + 0.09)/(-0.01·x + 0.99),(0.01·x + 0.0)/(1.0·x + 0.08),(0.13·xy + -0.09·x + -0.09.y + 0.06) / (0.01·xy + -0.01·x + -0.83·y + 0.53)
P(B|-MC),P(-C|B^ISC),1.4422,P(-MC|CT),(0.03·x + 0.67)/(-0.04·x + 0.74),(-0.31·x + -0.63)/(-0.32·x + -0.64),(0.03·xy + 0.03·x + 0.24.y + 0.62) / (-0.04·xy + -0.04·x + 0.27·y + 0.69)
P(B|-MC),P(-C|B^ISC),1.4422,P(ISC|CT),(0.62·x + 0.24)/(0.69·x + 0.27),(-0.05·x + 0.67)/(-0.05·x + 0.74),(0.36·xy + -0.23·x + 0.26.y + 0.45) / (0.4·xy + -0.25·x + 0.29·y + 0.5)
P(B|-MC),P(-C|B^ISC),1.4422,P(-ISC|CT),(0.03·x + 0.09)/(0.32·x + 0.94),(0.1·x + 0.0)/(0.99·x + 0.04),(0.01·xy + -0.0·x + -0.09.y + -0.04) / (0.08·xy + -0.03·x + -0.9·y + -0.41)
